student_id,course_type,institute_tier,region,cgpa,internship_months,employer_tier,iqi,behavioral_activity_score,field_demand_score,macro_climate_index,monthly_emi,placed_3m,placed_6m,placed_12m,actual_salary
STU-2026-07484,Engineering,C,Mumbai,7.28,0,None,0.0,57,41,0.65,15000,0,0,1,44000
STU-2026-07485,MBA,B,Mumbai,6.97,4,MNC,0.3,83,74,0.53,20000,0,1,1,96000
STU-2026-07486,Engineering,A,Bengaluru,8.13,5,MNC,0.375,60,67,0.7,10000,0,1,1,95000
STU-2026-07487,Engineering,C,Chennai,5.63,2,Startup,0.105,40,60,0.38,10000,0,0,0,34000
STU-2026-07488,MBA,A,Chennai,7.88,0,None,0.0,74,36,0.52,20000,0,1,1,91000
STU-2026-07489,MBA,C,Hyderabad,5.35,6,Startup,0.315,23,77,0.57,30000,0,0,0,54000
STU-2026-07490,Nursing,B,Mumbai,7.87,4,MNC,0.3,35,71,0.47,30000,0,1,1,68000
STU-2026-07491,Engineering,C,Bengaluru,6.45,0,None,0.0,67,59,0.59,15000,0,0,0,37000
STU-2026-07492,Engineering,B,Hyderabad,7.57,6,MNC,0.45,60,69,0.61,20000,0,1,1,57000
STU-2026-07493,MBA,A,Mumbai,9.74,6,SME,0.225,53,69,0.73,15000,1,1,1,166000
STU-2026-07494,Nursing,C,Pune,8.29,3,Startup,0.157,36,84,0.47,15000,0,0,1,45000
STU-2026-07495,Nursing,A,Hyderabad,9.12,3,Startup,0.157,74,73,0.57,30000,0,1,1,78000
STU-2026-07496,MBA,D,Hyderabad,5.24,0,None,0.0,84,85,0.63,25000,0,0,1,33000
STU-2026-07497,Nursing,B,Chennai,6.51,4,MNC,0.3,73,89,0.53,25000,0,0,1,39000
STU-2026-07498,MBA,B,Pune,7.4,3,SME,0.113,36,67,0.53,20000,0,0,1,71000
STU-2026-07499,Nursing,A,Delhi NCR,8.17,3,SME,0.113,72,56,0.63,15000,0,1,1,70000
STU-2026-07500,Nursing,D,Delhi NCR,6.7,0,None,0.0,49,73,0.72,25000,0,0,1,21000
STU-2026-07501,Nursing,D,Mumbai,7.92,1,SME,0.037,48,83,0.59,15000,0,0,0,38000
STU-2026-07502,Engineering,D,Bengaluru,6.08,0,None,0.0,11,81,0.51,10000,0,0,0,28000
STU-2026-07503,Engineering,C,Hyderabad,6.63,1,Startup,0.052,31,94,0.59,15000,0,0,0,46000
STU-2026-07504,Engineering,B,Mumbai,6.78,3,SME,0.113,58,56,0.62,25000,0,0,1,56000
STU-2026-07505,Nursing,D,Delhi NCR,6.98,0,None,0.0,60,81,0.5,10000,0,0,0,27000
STU-2026-07506,Engineering,C,Pune,5.86,0,None,0.0,52,83,0.44,30000,0,0,0,38000
STU-2026-07507,Nursing,B,Bengaluru,7.35,1,Startup,0.052,52,82,0.71,15000,0,0,1,55000
STU-2026-07508,Engineering,D,Mumbai,4.66,2,MNC,0.15,2,63,0.57,25000,0,0,0,0
STU-2026-07509,Nursing,C,Bengaluru,6.16,4,MNC,0.3,22,67,0.54,15000,0,0,1,34000
STU-2026-07510,Engineering,D,Mumbai,6.53,0,None,0.0,38,87,0.55,30000,0,0,0,25000
STU-2026-07511,Engineering,B,Mumbai,7.27,0,None,0.0,70,83,0.76,25000,0,1,1,47000
STU-2026-07512,Engineering,D,Mumbai,6.56,5,Startup,0.263,0,65,0.54,20000,0,0,0,0
STU-2026-07513,MBA,C,Mumbai,9.33,0,None,0.0,31,38,0.57,10000,0,0,1,86000
STU-2026-07514,Nursing,C,Mumbai,6.87,5,SME,0.188,42,88,0.58,10000,0,0,1,39000
STU-2026-07515,Engineering,C,Pune,5.51,2,SME,0.075,78,57,0.54,20000,0,0,1,39000
STU-2026-07516,Engineering,D,Bengaluru,7.61,0,None,0.0,39,74,0.71,20000,0,0,1,31000
STU-2026-07517,Engineering,D,Pune,6.08,0,None,0.0,63,58,0.44,15000,0,0,0,27000
STU-2026-07518,MBA,A,Bengaluru,8.89,1,MNC,0.075,31,75,0.72,15000,0,1,1,124000
STU-2026-07519,Nursing,D,Pune,4.22,1,Startup,0.052,62,82,0.6,25000,0,0,0,0
STU-2026-07520,MBA,D,Mumbai,7.6,0,None,0.0,34,28,0.68,30000,0,0,1,52000
STU-2026-07521,Engineering,B,Delhi NCR,6.22,4,Startup,0.21,22,64,0.65,20000,0,0,1,43000
STU-2026-07522,Engineering,C,Hyderabad,7.67,0,None,0.0,31,79,0.6,25000,0,0,1,43000
STU-2026-07523,Engineering,D,Delhi NCR,6.37,0,None,0.0,29,53,0.65,15000,0,0,1,27000
STU-2026-07524,Nursing,D,Chennai,9.04,5,Startup,0.263,49,74,0.67,20000,0,1,1,36000
STU-2026-07525,Engineering,D,Mumbai,7.47,0,None,0.0,66,64,0.6,25000,0,0,0,32000
STU-2026-07526,Nursing,A,Pune,7.92,5,MNC,0.375,42,69,0.63,10000,0,1,1,74000
STU-2026-07527,MBA,A,Delhi NCR,7.71,1,MNC,0.075,77,61,0.68,10000,0,1,1,113000
STU-2026-07528,MBA,B,Chennai,8.25,2,Startup,0.105,7,83,0.73,30000,0,0,1,89000
STU-2026-07529,MBA,C,Delhi NCR,5.79,4,MNC,0.3,49,100,0.38,10000,0,0,1,60000
STU-2026-07530,Nursing,B,Pune,8.76,0,None,0.0,32,60,0.54,25000,0,0,1,48000
STU-2026-07531,Nursing,C,Mumbai,5.09,1,SME,0.037,34,56,0.59,25000,0,0,0,22000
STU-2026-07532,MBA,C,Delhi NCR,5.56,3,SME,0.113,64,65,0.6,10000,0,0,1,44000
STU-2026-07533,Nursing,C,Pune,6.8,1,MNC,0.075,60,66,0.53,20000,0,0,1,28000
STU-2026-07534,Engineering,A,Chennai,8.14,1,Startup,0.052,39,86,0.52,25000,0,1,1,87000
STU-2026-07535,Engineering,D,Mumbai,7.83,0,None,0.0,21,40,0.44,15000,0,0,1,33000
STU-2026-07536,Nursing,A,Mumbai,9.08,0,None,0.0,34,73,0.63,15000,1,1,1,67000
STU-2026-07537,MBA,B,Hyderabad,6.79,1,SME,0.037,67,56,0.64,30000,0,0,1,58000
STU-2026-07538,Nursing,A,Pune,8.6,0,None,0.0,62,81,0.77,15000,0,1,1,62000
STU-2026-07539,MBA,D,Hyderabad,5.19,0,None,0.0,53,60,0.63,25000,0,0,1,27000
STU-2026-07540,MBA,A,Mumbai,7.82,0,None,0.0,80,81,0.66,10000,0,1,1,79000
STU-2026-07541,Nursing,C,Delhi NCR,5.95,4,SME,0.15,15,79,0.63,10000,0,0,0,27000
STU-2026-07542,Nursing,D,Hyderabad,7.37,2,Startup,0.105,32,61,0.8,10000,0,0,0,31000
STU-2026-07543,Engineering,D,Delhi NCR,7.27,0,None,0.0,2,60,0.68,15000,0,0,0,26000
STU-2026-07544,MBA,A,Mumbai,8.52,4,Startup,0.21,48,77,0.87,20000,0,1,1,145000
STU-2026-07545,Nursing,D,Pune,6.5,0,None,0.0,12,85,0.54,30000,0,0,0,28000
STU-2026-07546,Engineering,B,Bengaluru,7.16,1,SME,0.037,84,76,0.54,25000,0,1,1,49000
STU-2026-07547,MBA,B,Chennai,8.4,0,None,0.0,85,71,0.73,10000,0,1,1,89000
STU-2026-07548,MBA,C,Pune,10.0,0,None,0.0,100,67,0.63,30000,0,0,1,80000
STU-2026-07549,Nursing,C,Mumbai,7.27,3,SME,0.113,21,88,0.57,15000,0,0,1,37000
STU-2026-07550,Engineering,C,Chennai,6.24,0,None,0.0,39,96,0.54,20000,0,0,1,33000
STU-2026-07551,Engineering,A,Pune,7.42,3,Startup,0.157,58,100,0.68,15000,0,1,1,81000
STU-2026-07552,Engineering,A,Pune,7.89,3,SME,0.113,30,97,0.63,20000,0,1,1,93000
STU-2026-07553,Engineering,D,Mumbai,9.31,6,Startup,0.315,47,67,0.78,10000,0,0,1,42000
STU-2026-07554,Engineering,B,Pune,5.97,6,MNC,0.45,56,74,0.68,15000,0,0,1,62000
STU-2026-07555,Nursing,C,Chennai,5.83,0,None,0.0,68,89,0.8,15000,0,0,1,32000
STU-2026-07556,Nursing,A,Chennai,7.65,0,None,0.0,64,54,0.66,25000,0,1,1,37000
STU-2026-07557,Nursing,A,Chennai,9.09,4,SME,0.15,77,62,0.63,20000,0,1,1,71000
STU-2026-07558,MBA,D,Mumbai,8.8,0,None,0.0,11,70,0.46,30000,0,0,1,55000
STU-2026-07559,Engineering,A,Delhi NCR,8.78,0,None,0.0,69,91,0.54,20000,0,1,1,82000
STU-2026-07560,Nursing,C,Chennai,5.18,0,None,0.0,42,68,0.65,20000,0,0,0,0
STU-2026-07561,MBA,B,Bengaluru,7.49,2,Startup,0.105,84,79,0.41,30000,0,1,1,68000
STU-2026-07562,MBA,B,Pune,7.51,4,MNC,0.3,52,96,0.61,10000,0,1,1,90000
STU-2026-07563,Nursing,D,Hyderabad,7.37,2,Startup,0.105,35,82,0.56,15000,0,0,1,30000
STU-2026-07564,Engineering,D,Delhi NCR,6.62,0,None,0.0,61,77,0.68,10000,0,0,1,29000
STU-2026-07565,Nursing,B,Pune,7.64,0,None,0.0,50,85,0.75,10000,0,1,1,52000
STU-2026-07566,Nursing,C,Hyderabad,8.15,0,None,0.0,33,83,0.47,30000,0,0,1,29000
STU-2026-07567,Nursing,D,Delhi NCR,6.67,6,SME,0.225,4,86,0.56,20000,0,0,1,28000
STU-2026-07568,Engineering,A,Delhi NCR,6.72,6,Startup,0.315,50,62,0.6,10000,0,1,1,114000
STU-2026-07569,Nursing,C,Pune,6.52,2,SME,0.075,8,59,0.65,10000,0,0,0,23000
STU-2026-07570,Nursing,C,Pune,6.2,4,Startup,0.21,73,74,0.6,30000,0,0,1,30000
STU-2026-07571,Engineering,D,Bengaluru,7.45,5,SME,0.188,44,82,0.65,15000,0,0,1,43000
STU-2026-07572,MBA,A,Pune,7.73,1,MNC,0.075,59,90,0.6,30000,0,1,1,110000
STU-2026-07573,MBA,C,Mumbai,5.4,6,SME,0.225,46,95,0.52,25000,0,0,1,47000
STU-2026-07574,Engineering,D,Hyderabad,6.74,5,MNC,0.375,38,81,0.49,30000,0,0,1,43000
STU-2026-07575,Nursing,A,Pune,6.79,2,MNC,0.15,68,72,0.51,10000,0,1,1,48000
STU-2026-07576,Engineering,A,Pune,7.65,3,SME,0.113,61,45,0.48,15000,0,0,1,89000
STU-2026-07577,Nursing,B,Bengaluru,7.94,1,MNC,0.075,42,56,0.61,20000,0,0,1,43000
STU-2026-07578,MBA,D,Pune,8.99,0,None,0.0,45,67,0.56,10000,0,0,1,56000
STU-2026-07579,Nursing,B,Hyderabad,5.76,4,MNC,0.3,46,63,0.6,25000,0,0,1,35000
STU-2026-07580,Engineering,D,Chennai,6.7,0,None,0.0,82,70,0.53,20000,0,0,0,28000
STU-2026-07581,Engineering,B,Delhi NCR,6.42,4,SME,0.15,52,78,0.6,25000,0,0,1,40000
STU-2026-07582,Engineering,B,Bengaluru,8.33,4,MNC,0.3,53,72,0.51,25000,0,1,1,73000
STU-2026-07583,MBA,B,Mumbai,6.17,3,SME,0.113,42,70,0.63,15000,0,0,1,52000
STU-2026-07584,Engineering,C,Bengaluru,6.37,0,None,0.0,59,56,0.6,30000,0,0,0,43000
STU-2026-07585,Engineering,D,Delhi NCR,6.19,0,None,0.0,57,85,0.75,30000,0,0,0,22000
STU-2026-07586,MBA,A,Hyderabad,9.13,3,MNC,0.225,80,61,0.28,20000,0,1,1,111000
STU-2026-07587,Engineering,C,Hyderabad,5.81,0,None,0.0,45,75,0.76,20000,0,0,1,28000
STU-2026-07588,Engineering,A,Hyderabad,8.93,6,SME,0.225,68,65,0.6,30000,0,1,1,124000
STU-2026-07589,MBA,D,Hyderabad,8.83,6,SME,0.225,22,76,0.45,15000,0,0,1,67000
STU-2026-07590,MBA,C,Chennai,6.72,4,MNC,0.3,12,70,0.69,25000,0,0,0,79000
STU-2026-07591,Nursing,C,Pune,7.49,0,None,0.0,55,70,0.77,30000,0,0,1,30000
STU-2026-07592,Nursing,A,Pune,8.81,1,MNC,0.075,45,66,0.75,30000,0,1,1,80000
STU-2026-07593,Engineering,A,Bengaluru,9.14,1,SME,0.037,71,58,0.77,10000,0,1,1,106000
STU-2026-07594,Engineering,B,Mumbai,7.56,0,None,0.0,82,99,0.56,25000,0,1,1,56000
STU-2026-07595,MBA,B,Delhi NCR,5.5,6,MNC,0.45,32,76,0.7,15000,0,1,1,83000
STU-2026-07596,MBA,D,Hyderabad,9.91,0,None,0.0,53,66,0.59,30000,0,1,1,46000
STU-2026-07597,MBA,A,Bengaluru,9.19,6,MNC,0.45,60,58,0.45,15000,1,1,1,149000
STU-2026-07598,Engineering,B,Mumbai,7.56,2,SME,0.075,41,99,0.61,20000,0,0,1,56000
STU-2026-07599,Nursing,D,Mumbai,8.47,6,SME,0.225,16,65,0.72,20000,0,0,1,29000
STU-2026-07600,Engineering,A,Bengaluru,8.38,5,Startup,0.263,57,71,0.69,30000,0,1,1,107000
STU-2026-07601,MBA,B,Pune,7.36,1,MNC,0.075,82,59,0.38,10000,0,0,1,78000
STU-2026-07602,MBA,B,Bengaluru,7.08,1,SME,0.037,49,65,0.6,10000,0,0,1,75000
STU-2026-07603,Nursing,B,Pune,5.0,0,None,0.0,71,75,0.65,10000,0,0,0,29000
STU-2026-07604,Nursing,B,Mumbai,6.96,5,Startup,0.263,92,75,0.48,20000,0,0,1,44000
STU-2026-07605,Nursing,B,Hyderabad,8.31,0,None,0.0,83,73,0.61,25000,0,1,1,46000
STU-2026-07606,Nursing,C,Chennai,8.26,0,None,0.0,31,80,0.55,15000,0,0,1,38000
STU-2026-07607,Nursing,A,Mumbai,8.98,2,Startup,0.105,98,31,0.68,10000,0,1,1,82000
STU-2026-07608,Nursing,C,Hyderabad,7.09,0,None,0.0,46,75,0.69,15000,0,0,1,30000
STU-2026-07609,MBA,C,Delhi NCR,6.58,0,None,0.0,41,64,0.78,25000,0,0,0,52000
STU-2026-07610,MBA,A,Mumbai,8.8,2,Startup,0.105,49,74,0.73,20000,0,1,1,150000
STU-2026-07611,Nursing,B,Bengaluru,8.62,5,SME,0.188,46,53,0.62,10000,0,0,1,32000
STU-2026-07612,Nursing,A,Hyderabad,7.81,0,None,0.0,100,63,0.64,30000,0,1,1,60000
STU-2026-07613,Engineering,B,Hyderabad,7.17,1,MNC,0.075,85,71,0.59,30000,0,1,1,48000
STU-2026-07614,MBA,D,Pune,5.28,5,MNC,0.375,0,79,0.58,20000,0,0,1,42000
STU-2026-07615,Nursing,D,Chennai,5.15,0,None,0.0,31,83,0.57,25000,0,0,0,16000
STU-2026-07616,Engineering,C,Pune,7.66,1,Startup,0.052,0,67,0.56,15000,0,0,0,54000
STU-2026-07617,Engineering,A,Pune,7.69,4,Startup,0.21,45,90,0.62,25000,0,1,1,71000
STU-2026-07618,Nursing,D,Mumbai,5.84,6,SME,0.225,92,83,0.49,25000,0,0,1,21000
STU-2026-07619,Engineering,B,Mumbai,8.89,0,None,0.0,15,74,0.63,10000,0,0,1,63000
STU-2026-07620,Nursing,D,Chennai,7.25,0,None,0.0,0,51,0.58,10000,0,0,0,0
STU-2026-07621,Nursing,C,Delhi NCR,6.24,1,SME,0.037,39,56,0.6,15000,0,0,1,31000
STU-2026-07622,MBA,B,Chennai,6.25,0,None,0.0,47,79,0.45,15000,0,0,1,58000
STU-2026-07623,MBA,A,Bengaluru,6.13,5,MNC,0.375,50,75,0.58,25000,0,1,1,111000
STU-2026-07624,Engineering,B,Pune,8.49,6,MNC,0.45,71,59,0.45,10000,0,1,1,75000
STU-2026-07625,MBA,A,Hyderabad,7.78,1,MNC,0.075,64,87,0.73,20000,0,1,1,99000
STU-2026-07626,MBA,B,Mumbai,6.3,1,Startup,0.052,99,66,0.67,15000,0,1,1,57000
STU-2026-07627,MBA,D,Chennai,6.15,0,None,0.0,5,87,0.59,20000,0,0,1,33000
STU-2026-07628,MBA,C,Pune,6.44,0,None,0.0,12,65,0.48,20000,0,0,0,47000
STU-2026-07629,MBA,A,Pune,9.38,2,SME,0.075,31,88,0.5,30000,0,1,1,107000
STU-2026-07630,Engineering,C,Chennai,7.04,4,Startup,0.21,0,60,0.61,30000,0,0,1,33000
STU-2026-07631,Nursing,A,Bengaluru,8.2,0,None,0.0,50,41,0.49,25000,0,0,1,68000
STU-2026-07632,Engineering,A,Hyderabad,8.27,5,SME,0.188,34,42,0.64,30000,0,1,1,125000
STU-2026-07633,Engineering,B,Delhi NCR,7.15,6,Startup,0.315,83,78,0.68,10000,0,1,1,75000
STU-2026-07634,Nursing,A,Hyderabad,6.37,4,SME,0.15,55,60,0.73,20000,0,0,1,54000
STU-2026-07635,MBA,C,Pune,7.76,0,None,0.0,48,73,0.71,25000,0,0,1,51000
STU-2026-07636,Nursing,A,Chennai,7.16,3,MNC,0.225,70,58,0.58,10000,0,1,1,65000
STU-2026-07637,MBA,C,Mumbai,6.27,6,Startup,0.315,33,66,0.5,10000,0,0,1,54000
STU-2026-07638,MBA,C,Pune,7.74,0,None,0.0,15,78,0.62,20000,0,0,1,57000
STU-2026-07639,Engineering,B,Mumbai,7.92,0,None,0.0,55,67,0.66,25000,0,0,1,47000
STU-2026-07640,Nursing,D,Delhi NCR,7.01,5,SME,0.188,0,45,0.78,15000,0,0,1,26000
STU-2026-07641,Engineering,A,Mumbai,9.0,3,SME,0.113,81,77,0.59,10000,0,1,1,115000
STU-2026-07642,MBA,A,Delhi NCR,8.71,5,MNC,0.375,29,100,0.84,25000,0,1,1,166000
STU-2026-07643,Nursing,D,Mumbai,9.25,3,Startup,0.157,65,85,0.46,25000,0,1,1,38000
STU-2026-07644,MBA,C,Hyderabad,7.74,0,None,0.0,14,54,0.59,10000,0,0,0,54000
STU-2026-07645,Engineering,A,Delhi NCR,7.82,0,None,0.0,56,60,0.6,20000,0,0,1,87000
STU-2026-07646,Nursing,D,Delhi NCR,7.11,3,SME,0.113,8,90,0.52,25000,0,0,1,28000
STU-2026-07647,MBA,B,Delhi NCR,8.5,5,Startup,0.263,64,79,0.7,20000,1,1,1,116000
STU-2026-07648,Engineering,C,Pune,7.34,0,None,0.0,6,34,0.59,30000,0,0,0,38000
STU-2026-07649,Nursing,B,Delhi NCR,7.42,2,Startup,0.105,73,61,0.69,25000,0,1,1,46000
STU-2026-07650,MBA,A,Mumbai,9.7,5,MNC,0.375,64,69,0.65,25000,1,1,1,170000
STU-2026-07651,Nursing,C,Chennai,7.33,0,None,0.0,37,68,0.55,30000,0,0,1,39000
STU-2026-07652,Engineering,B,Chennai,6.95,4,Startup,0.21,29,72,0.7,15000,0,1,1,51000
STU-2026-07653,Nursing,C,Mumbai,8.14,1,Startup,0.052,91,60,0.58,30000,0,0,1,47000
STU-2026-07654,MBA,A,Delhi NCR,7.01,3,MNC,0.225,52,82,0.53,25000,0,0,1,110000
STU-2026-07655,Engineering,D,Delhi NCR,9.67,0,None,0.0,34,67,0.49,25000,0,0,1,50000
STU-2026-07656,Nursing,C,Pune,6.07,4,SME,0.15,53,61,0.41,25000,0,0,1,39000
STU-2026-07657,Engineering,A,Chennai,7.24,0,None,0.0,64,90,0.59,15000,0,0,1,75000
STU-2026-07658,Engineering,B,Mumbai,8.99,4,Startup,0.21,50,73,0.49,10000,0,1,1,85000
STU-2026-07659,Engineering,C,Delhi NCR,6.95,1,Startup,0.052,29,77,0.67,30000,0,0,1,40000
STU-2026-07660,MBA,C,Delhi NCR,6.05,0,None,0.0,89,72,0.57,25000,0,0,0,37000
STU-2026-07661,MBA,C,Chennai,6.03,2,Startup,0.105,51,65,0.6,20000,0,0,0,58000
STU-2026-07662,Engineering,B,Bengaluru,6.76,1,MNC,0.075,65,62,0.57,15000,0,0,1,56000
STU-2026-07663,MBA,B,Delhi NCR,6.52,6,SME,0.225,66,68,0.66,20000,0,1,1,71000
STU-2026-07664,MBA,B,Hyderabad,7.87,6,Startup,0.315,51,90,0.56,30000,0,1,1,89000
STU-2026-07665,Engineering,C,Delhi NCR,5.92,5,Startup,0.263,91,77,0.61,10000,0,0,1,50000
STU-2026-07666,Engineering,C,Pune,6.15,0,None,0.0,43,100,0.5,30000,0,0,1,37000
STU-2026-07667,MBA,D,Bengaluru,7.43,5,MNC,0.375,33,61,0.62,20000,0,0,1,38000
STU-2026-07668,Nursing,D,Hyderabad,5.81,0,None,0.0,32,54,0.62,25000,0,0,0,0
STU-2026-07669,Engineering,D,Pune,6.75,6,Startup,0.315,94,88,0.66,25000,0,1,1,40000
STU-2026-07670,MBA,D,Bengaluru,6.73,0,None,0.0,14,89,0.8,10000,0,0,1,47000
STU-2026-07671,MBA,B,Delhi NCR,5.0,3,MNC,0.225,100,68,0.84,30000,0,1,1,63000
STU-2026-07672,Engineering,D,Mumbai,6.39,0,None,0.0,44,41,0.69,30000,0,0,0,0
STU-2026-07673,Nursing,D,Delhi NCR,6.44,0,None,0.0,79,81,0.45,25000,0,0,0,20000
STU-2026-07674,MBA,D,Chennai,6.89,1,SME,0.037,62,79,0.49,30000,0,0,1,45000
STU-2026-07675,Engineering,A,Hyderabad,8.59,0,None,0.0,100,81,0.7,20000,1,1,1,100000
STU-2026-07676,Engineering,D,Delhi NCR,6.14,0,None,0.0,71,64,0.5,30000,0,0,0,33000
STU-2026-07677,Nursing,B,Mumbai,8.12,5,Startup,0.263,81,79,0.62,10000,0,1,1,62000
STU-2026-07678,Nursing,C,Pune,6.08,4,Startup,0.21,8,63,0.65,30000,0,0,0,42000
STU-2026-07679,Engineering,A,Chennai,8.55,6,Startup,0.315,62,61,0.69,15000,0,1,1,121000
STU-2026-07680,Nursing,D,Pune,6.28,0,None,0.0,43,77,0.49,20000,0,0,0,0
STU-2026-07681,MBA,D,Pune,5.68,1,Startup,0.052,62,76,0.56,10000,0,0,1,41000
STU-2026-07682,MBA,D,Pune,8.05,1,MNC,0.075,22,85,0.63,20000,0,0,1,49000
STU-2026-07683,Nursing,A,Chennai,7.37,0,None,0.0,46,53,0.7,20000,0,0,1,49000
STU-2026-07684,MBA,C,Hyderabad,7.42,0,None,0.0,40,86,0.61,30000,0,0,0,49000
STU-2026-07685,Nursing,C,Pune,5.41,2,Startup,0.105,54,86,0.45,25000,0,0,1,30000
STU-2026-07686,Nursing,B,Pune,5.94,3,SME,0.113,51,70,0.71,30000,0,0,1,41000
STU-2026-07687,MBA,C,Delhi NCR,7.52,6,SME,0.225,31,95,0.53,25000,0,0,0,48000
STU-2026-07688,MBA,D,Bengaluru,6.66,0,None,0.0,32,62,0.62,20000,0,0,1,41000
STU-2026-07689,Nursing,C,Bengaluru,7.58,0,None,0.0,13,62,0.67,20000,0,0,1,35000
STU-2026-07690,Engineering,C,Bengaluru,7.54,6,Startup,0.315,44,94,0.55,15000,0,0,1,42000
STU-2026-07691,MBA,D,Bengaluru,7.7,6,SME,0.225,26,89,0.62,15000,0,0,1,45000
STU-2026-07692,MBA,D,Hyderabad,7.82,0,None,0.0,39,74,0.66,30000,0,0,1,39000
STU-2026-07693,Nursing,D,Mumbai,7.43,5,SME,0.188,61,75,0.66,20000,0,0,1,28000
STU-2026-07694,Engineering,D,Pune,6.28,0,None,0.0,96,90,0.6,25000,0,0,1,25000
STU-2026-07695,MBA,A,Chennai,7.72,0,None,0.0,35,74,0.63,25000,0,1,1,96000
STU-2026-07696,MBA,C,Delhi NCR,8.08,6,SME,0.225,56,100,0.77,20000,0,1,1,80000
STU-2026-07697,Engineering,C,Mumbai,5.73,0,None,0.0,47,100,0.65,25000,0,0,0,34000
STU-2026-07698,Nursing,D,Mumbai,5.61,0,None,0.0,19,76,0.67,15000,0,0,0,18000
STU-2026-07699,MBA,D,Pune,5.09,3,MNC,0.225,37,41,0.57,20000,0,0,0,26000
STU-2026-07700,MBA,A,Pune,7.39,5,MNC,0.375,59,67,0.58,30000,0,1,1,98000
STU-2026-07701,Engineering,D,Bengaluru,7.65,4,SME,0.15,32,61,0.41,20000,0,0,0,43000
STU-2026-07702,Engineering,D,Bengaluru,6.97,0,None,0.0,44,65,0.59,15000,0,0,0,32000
STU-2026-07703,MBA,A,Mumbai,7.81,1,Startup,0.052,38,81,0.44,25000,0,1,1,115000
STU-2026-07704,Nursing,D,Hyderabad,6.17,0,None,0.0,66,62,0.54,30000,0,0,0,21000
STU-2026-07705,Nursing,B,Bengaluru,6.54,0,None,0.0,44,69,0.6,10000,0,0,1,42000
STU-2026-07706,Engineering,A,Bengaluru,8.64,6,Startup,0.315,57,64,0.6,30000,0,1,1,105000
STU-2026-07707,Engineering,B,Bengaluru,7.42,4,Startup,0.21,42,58,0.7,15000,0,0,1,56000
STU-2026-07708,Engineering,D,Hyderabad,8.33,2,Startup,0.105,30,91,0.48,30000,0,0,1,47000
STU-2026-07709,MBA,A,Hyderabad,7.48,0,None,0.0,93,64,0.65,25000,0,1,1,118000
STU-2026-07710,Nursing,C,Hyderabad,7.16,1,SME,0.037,92,88,0.68,15000,0,0,1,32000
STU-2026-07711,Nursing,C,Pune,6.42,1,MNC,0.075,41,72,0.51,10000,0,0,1,29000
STU-2026-07712,Engineering,B,Hyderabad,6.49,5,MNC,0.375,76,73,0.68,20000,0,1,1,49000
STU-2026-07713,MBA,C,Hyderabad,5.8,0,None,0.0,81,82,0.44,10000,0,0,1,36000
STU-2026-07714,Nursing,B,Mumbai,5.4,2,SME,0.075,93,71,0.62,10000,0,0,1,27000
STU-2026-07715,MBA,D,Pune,4.89,6,SME,0.225,75,45,0.76,20000,0,0,0,28000
STU-2026-07716,Engineering,B,Hyderabad,7.44,3,MNC,0.225,46,71,0.51,30000,0,0,1,60000
STU-2026-07717,Nursing,B,Chennai,8.36,6,SME,0.225,70,74,0.71,20000,0,1,1,59000
STU-2026-07718,Engineering,C,Pune,6.66,0,None,0.0,22,59,0.61,25000,0,0,1,41000
STU-2026-07719,Engineering,C,Chennai,7.48,3,MNC,0.225,12,78,0.56,15000,0,0,1,57000
STU-2026-07720,Engineering,B,Pune,6.34,2,SME,0.075,63,74,0.7,10000,0,0,1,50000
STU-2026-07721,MBA,B,Mumbai,7.67,3,MNC,0.225,50,62,0.54,20000,0,0,1,110000
STU-2026-07722,MBA,B,Bengaluru,7.41,5,SME,0.188,70,70,0.57,15000,0,1,1,91000
STU-2026-07723,MBA,C,Chennai,6.74,5,MNC,0.375,36,66,0.5,25000,0,0,1,62000
STU-2026-07724,Engineering,D,Hyderabad,8.56,6,Startup,0.315,46,91,0.58,30000,0,0,1,60000
STU-2026-07725,Engineering,C,Hyderabad,6.13,0,None,0.0,72,79,0.75,15000,0,0,1,40000
STU-2026-07726,Nursing,D,Pune,5.91,0,None,0.0,0,83,0.6,25000,0,0,0,21000
STU-2026-07727,MBA,C,Pune,6.83,4,SME,0.15,77,72,0.55,10000,0,0,1,57000
STU-2026-07728,Engineering,C,Mumbai,4.0,0,None,0.0,52,90,0.6,15000,0,0,0,24000
STU-2026-07729,Nursing,D,Hyderabad,8.89,4,Startup,0.21,52,73,0.56,15000,0,0,1,37000
STU-2026-07730,Nursing,C,Mumbai,6.85,4,MNC,0.3,0,59,0.72,10000,0,0,1,24000
STU-2026-07731,Nursing,A,Bengaluru,9.48,0,None,0.0,42,63,0.71,10000,0,1,1,52000
STU-2026-07732,MBA,A,Chennai,8.37,4,MNC,0.3,76,63,0.59,30000,0,1,1,119000
STU-2026-07733,Engineering,B,Hyderabad,7.18,3,MNC,0.225,73,71,0.7,15000,0,1,1,74000
STU-2026-07734,MBA,A,Bengaluru,6.93,4,SME,0.15,54,83,0.59,10000,0,0,1,94000
STU-2026-07735,MBA,D,Bengaluru,4.07,3,MNC,0.225,33,60,0.56,10000,0,0,0,23000
STU-2026-07736,Nursing,B,Delhi NCR,6.78,1,SME,0.037,37,86,0.71,10000,0,0,1,41000
STU-2026-07737,Engineering,A,Chennai,7.24,3,Startup,0.157,64,53,0.6,25000,0,1,1,79000
