student_id,course_type,institute_tier,region,cgpa,internship_months,employer_tier,iqi,behavioral_activity_score,field_demand_score,macro_climate_index,monthly_emi,placed_3m,placed_6m,placed_12m,actual_salary
AMCAT-1097005,Engineering,B,Chennai,6.7,3,Startup,0.198,11,50,0.88,15000,0,1,1,120000
AMCAT-382747,Engineering,B,Bengaluru,7.6,5,SME,0.276,64,48,0.78,14500,0,0,0,415000
AMCAT-945560,Engineering,A,Mumbai,7.98,5,SME,0.28,48,54,0.76,19500,0,1,1,300000
AMCAT-308687,Engineering,A,Delhi NCR,6.15,4,Startup,0.318,46,53,0.87,19500,0,0,0,120000
AMCAT-651807,Engineering,B,Bengaluru,7.85,6,MNC,0.386,35,52,0.76,14500,1,1,1,600000
AMCAT-619705,Engineering,B,Bengaluru,9.69,6,MNC,0.38,83,48,0.76,15500,0,0,0,800000
AMCAT-893396,Engineering,B,Delhi NCR,6.65,4,Startup,0.287,29,52,0.76,14000,0,0,1,100000
AMCAT-555725,Engineering,B,Bengaluru,7.62,5,MNC,0.346,58,48,0.76,15000,1,1,1,570000
AMCAT-361702,Engineering,B,Bengaluru,7.65,4,SME,0.248,76,69,0.78,12000,1,1,1,480000
AMCAT-1063638,Engineering,B,Delhi NCR,7.35,4,SME,0.26,66,52,0.76,15000,0,0,1,360000
AMCAT-265303,Engineering,B,Chennai,7.28,4,Startup,0.25,5,53,0.84,15500,1,1,1,110000
AMCAT-553678,Engineering,A,Delhi NCR,8.08,6,Startup,0.414,37,53,0.76,16500,0,1,1,265000
AMCAT-950502,Engineering,B,Chennai,7.17,4,Startup,0.245,32,69,0.88,14000,1,1,1,150000
AMCAT-814931,Engineering,B,Chennai,8.14,4,Startup,0.293,43,48,0.78,12500,0,0,1,145000
AMCAT-836769,Engineering,B,Mumbai,6.4,4,Startup,0.257,46,52,0.78,12500,0,0,0,180000
AMCAT-582410,Engineering,A,Delhi NCR,8.22,6,SME,0.367,69,48,0.76,15000,0,0,1,350000
AMCAT-246986,Engineering,B,Chennai,7.85,4,MNC,0.308,66,49,0.84,17000,0,1,1,550000
AMCAT-1219117,Engineering,B,Chennai,7.8,4,SME,0.295,90,52,0.76,16500,0,0,1,335000
AMCAT-333594,Engineering,B,Hyderabad,7.48,4,MNC,0.265,66,53,0.78,15500,0,0,1,590000
AMCAT-947534,Engineering,B,Bengaluru,7.28,3,SME,0.248,99,52,0.88,19000,0,1,1,310000
AMCAT-702081,Engineering,B,Delhi NCR,7.92,5,Startup,0.338,60,49,0.78,13500,1,1,1,180000
AMCAT-625194,Engineering,B,Delhi NCR,8.23,5,SME,0.364,81,53,0.76,21500,1,1,1,325000
AMCAT-339763,Engineering,B,Delhi NCR,7.38,5,Startup,0.29,49,50,0.78,13500,0,1,1,120000
AMCAT-913574,Engineering,A,Chennai,6.09,3,SME,0.193,57,48,0.88,18500,0,0,1,310000
AMCAT-642997,Engineering,B,Delhi NCR,6.1,6,Startup,0.358,84,50,0.76,13000,1,1,1,110000
AMCAT-1244355,Engineering,B,Delhi NCR,7.0,6,SME,0.352,100,52,0.88,15000,1,1,1,325000
AMCAT-716346,Engineering,B,Chennai,8.18,6,MNC,0.356,9,50,0.78,16000,0,0,1,500000
AMCAT-078868,Engineering,B,Delhi NCR,6.56,4,SME,0.248,56,41,0.87,13500,0,0,1,425000
AMCAT-1289699,Engineering,B,Delhi NCR,6.1,4,SME,0.338,93,50,0.88,18500,0,1,1,315000
AMCAT-471444,Engineering,B,Delhi NCR,6.4,3,Startup,0.26,18,48,0.76,14500,0,1,1,180000
AMCAT-284570,Engineering,B,Bengaluru,6.1,4,Startup,0.237,18,48,0.84,14500,0,0,0,180000
AMCAT-898730,Engineering,B,Delhi NCR,7.19,5,SME,0.352,100,48,0.88,11500,0,1,1,320000
AMCAT-1076173,Engineering,B,Bengaluru,6.63,4,SME,0.256,20,52,0.76,15000,0,0,1,320000
AMCAT-577394,Engineering,A,Delhi NCR,7.56,4,SME,0.294,58,48,0.76,17500,0,0,1,325000
AMCAT-637115,Engineering,B,Delhi NCR,6.9,5,SME,0.34,35,52,0.88,12500,0,0,1,315000
AMCAT-825043,Engineering,B,Delhi NCR,8.22,4,SME,0.326,55,52,0.88,12000,0,1,1,305000
AMCAT-1239552,Engineering,B,Bengaluru,5.5,5,SME,0.345,76,52,0.88,20500,0,1,1,300000
AMCAT-982461,Engineering,B,Delhi NCR,7.8,5,Startup,0.278,77,52,0.88,13500,1,1,1,275000
AMCAT-530225,Engineering,B,Delhi NCR,7.97,5,SME,0.295,56,48,0.76,10500,0,0,1,410000
AMCAT-365974,Engineering,B,Bengaluru,7.7,5,SME,0.344,68,49,0.78,12500,0,1,1,400000
AMCAT-182616,Engineering,B,Delhi NCR,7.3,4,Startup,0.29,21,50,0.84,14000,1,1,1,275000
AMCAT-425547,Engineering,B,Delhi NCR,6.75,5,SME,0.284,43,48,0.78,15500,0,0,1,300000
AMCAT-604995,Engineering,B,Delhi NCR,7.72,4,SME,0.302,100,52,0.76,15500,0,0,0,300000
AMCAT-1294537,Engineering,B,Delhi NCR,6.36,3,Startup,0.172,68,52,0.88,15500,0,1,1,120000
AMCAT-1076044,Engineering,B,Hyderabad,6.67,4,SME,0.3,71,48,0.76,12500,1,1,1,360000
AMCAT-785143,Engineering,B,Delhi NCR,8.01,6,SME,0.359,70,48,0.88,15000,1,1,1,300000
AMCAT-841251,Engineering,B,Delhi NCR,6.28,6,Startup,0.362,99,50,0.78,12000,0,0,0,220000
AMCAT-1089264,Engineering,B,Delhi NCR,6.76,4,SME,0.334,66,52,0.76,12500,0,0,1,325000
AMCAT-1089343,Engineering,B,Delhi NCR,8.3,4,SME,0.298,77,46,0.88,11500,1,1,1,360000
AMCAT-820353,Engineering,A,Delhi NCR,7.03,5,SME,0.382,79,49,0.79,15000,1,1,1,300000
AMCAT-1231990,Engineering,B,Hyderabad,8.11,3,Startup,0.256,61,48,0.76,16500,1,1,1,205000
AMCAT-852826,Engineering,B,Mumbai,8.36,3,SME,0.268,0,46,0.88,15500,1,1,1,310000
AMCAT-512748,Engineering,B,Delhi NCR,6.65,4,MNC,0.293,30,53,0.78,16500,0,0,1,520000
AMCAT-1062284,Engineering,B,Mumbai,6.4,4,Startup,0.222,59,52,0.76,14000,0,0,0,120000
AMCAT-1225876,Engineering,B,Hyderabad,7.05,3,Startup,0.262,17,52,0.76,16000,0,0,1,200000
AMCAT-552539,Engineering,B,Delhi NCR,7.21,4,SME,0.293,60,48,0.76,9500,0,1,1,340000
AMCAT-212167,Engineering,B,Delhi NCR,6.67,4,Startup,0.271,50,52,0.84,16000,1,1,1,150000
AMCAT-1239524,Engineering,B,Bengaluru,6.2,4,Startup,0.295,68,52,0.78,14500,0,0,1,180000
AMCAT-561797,Engineering,B,Delhi NCR,6.6,4,SME,0.281,100,48,0.78,15500,1,1,1,300000
AMCAT-552531,Engineering,A,Delhi NCR,7.46,5,SME,0.397,25,49,0.76,19000,1,1,1,420000
AMCAT-549266,Engineering,B,Hyderabad,7.2,4,SME,0.307,44,53,0.78,11500,0,0,1,360000
AMCAT-1112865,Engineering,B,Mumbai,7.0,4,SME,0.284,0,46,0.88,10500,0,1,1,315000
AMCAT-1264544,Engineering,B,Hyderabad,7.2,4,Startup,0.253,31,52,0.76,12000,0,0,0,120000
AMCAT-1011088,Engineering,B,Chennai,7.49,5,SME,0.338,46,50,0.88,15500,1,1,1,305000
AMCAT-109360,Engineering,B,Hyderabad,7.0,4,MNC,0.28,40,53,0.87,15500,0,1,1,520000
AMCAT-814673,Engineering,B,Delhi NCR,6.2,2,Startup,0.192,34,50,0.76,10500,0,0,1,200000
AMCAT-1282408,Engineering,B,Hyderabad,8.8,5,SME,0.357,62,48,0.91,11500,1,1,1,350000
AMCAT-634935,Engineering,B,Bengaluru,6.67,4,Startup,0.282,93,48,0.76,12000,0,0,1,180000
AMCAT-902947,Engineering,B,Hyderabad,7.5,4,Startup,0.278,89,48,0.88,13000,0,1,1,270000
AMCAT-220476,Engineering,A,Delhi NCR,8.44,5,MNC,0.338,43,48,0.84,14500,1,1,1,500000
AMCAT-246543,Engineering,B,Chennai,7.12,4,SME,0.308,37,57,0.84,10500,1,1,1,440000
AMCAT-614179,Engineering,B,Delhi NCR,7.0,5,Startup,0.341,64,57,0.88,12000,1,1,1,180000
AMCAT-1211578,Engineering,B,Delhi NCR,7.7,4,Startup,0.293,55,48,0.76,14000,0,1,1,195000
AMCAT-737310,Engineering,B,Delhi NCR,7.8,6,SME,0.35,72,52,0.76,11000,0,1,1,480000
AMCAT-133803,Engineering,B,Chennai,7.0,4,Startup,0.297,83,52,0.87,13500,0,0,0,240000
AMCAT-1095131,Engineering,B,Mumbai,7.7,5,Startup,0.28,38,52,0.88,16500,1,1,1,240000
AMCAT-823040,Engineering,B,Delhi NCR,8.34,5,SME,0.322,9,48,0.88,10500,0,1,1,300000
AMCAT-612330,Engineering,B,Delhi NCR,6.5,4,Startup,0.272,72,53,0.76,13500,0,0,1,200000
AMCAT-669506,Engineering,B,Hyderabad,8.37,4,SME,0.288,33,52,0.76,16500,1,1,1,300000
AMCAT-1036215,Engineering,B,Hyderabad,6.0,4,Startup,0.227,71,52,0.88,13000,1,1,1,220000
AMCAT-512864,Engineering,B,Delhi NCR,6.4,5,MNC,0.326,56,49,0.78,12500,1,1,1,500000
AMCAT-809429,Engineering,B,Bengaluru,6.5,4,Startup,0.247,54,48,0.76,17000,0,0,0,205000
AMCAT-263901,Engineering,B,Delhi NCR,6.8,5,SME,0.286,58,53,0.84,13000,0,0,1,380000
AMCAT-242701,Engineering,B,Bengaluru,5.4,4,MNC,0.233,0,49,0.84,17000,1,1,1,600000
AMCAT-921123,Engineering,B,Mumbai,7.55,5,SME,0.307,87,50,0.88,15000,1,1,1,325000
AMCAT-629285,Engineering,B,Chennai,8.59,4,SME,0.338,63,53,0.76,13000,0,0,1,410000
AMCAT-730907,Engineering,B,Chennai,8.59,6,SME,0.35,43,48,0.76,15000,0,0,1,360000
AMCAT-053931,Engineering,B,Delhi NCR,6.9,3,Startup,0.265,65,53,0.87,15000,0,0,1,200000
AMCAT-351702,Engineering,B,Bengaluru,7.69,5,SME,0.344,15,50,0.78,16500,1,1,1,480000
AMCAT-637623,Engineering,B,Hyderabad,7.65,4,Startup,0.296,3,49,0.88,12500,1,1,1,180000
AMCAT-335938,Engineering,B,Hyderabad,7.2,4,SME,0.322,32,53,0.78,14000,0,1,1,300000
AMCAT-833130,Engineering,B,Delhi NCR,6.54,3,Startup,0.247,4,52,0.88,14000,1,1,1,180000
AMCAT-1211760,Engineering,B,Delhi NCR,7.8,5,Startup,0.326,61,52,0.76,16000,1,1,1,215000
AMCAT-1194740,Engineering,B,Chennai,8.71,4,Startup,0.278,51,48,0.88,11500,1,1,1,100000
AMCAT-1077269,Engineering,B,Chennai,7.6,5,SME,0.315,98,60,0.76,16500,0,0,1,380000
AMCAT-352532,Engineering,B,Mumbai,6.78,3,Startup,0.233,54,53,0.78,15000,0,0,1,250000
AMCAT-990494,Engineering,B,Hyderabad,7.3,4,Startup,0.2,49,53,0.88,10500,0,1,1,220000
AMCAT-1218326,Engineering,B,Hyderabad,6.7,2,Startup,0.192,36,48,0.76,17000,0,0,0,120000
AMCAT-457145,Engineering,B,Chennai,7.2,4,Startup,0.286,37,53,0.78,19500,0,0,0,180000
AMCAT-035275,Engineering,B,Delhi NCR,7.0,3,Startup,0.23,78,50,0.84,16500,0,0,0,200000
AMCAT-1269533,Engineering,B,Mumbai,5.5,3,Startup,0.262,51,52,0.88,17500,1,1,1,120000
AMCAT-215666,Engineering,B,Chennai,6.4,3,SME,0.25,32,52,0.84,14000,1,1,1,400000
AMCAT-615310,Engineering,B,Delhi NCR,7.62,4,Startup,0.322,29,52,0.88,10000,0,1,1,290000
AMCAT-1136423,Engineering,B,Bengaluru,7.1,4,SME,0.276,20,52,0.88,9500,1,1,1,400000
AMCAT-215845,Engineering,B,Chennai,8.0,4,Startup,0.269,42,49,0.84,14500,1,1,1,280000
AMCAT-1212119,Engineering,B,Bengaluru,6.37,4,Startup,0.289,80,49,0.88,12500,1,1,1,160000
AMCAT-279776,Engineering,B,Delhi NCR,6.67,4,SME,0.322,40,53,0.84,11500,0,1,1,310000
AMCAT-640779,Engineering,B,Mumbai,6.95,5,Startup,0.303,27,50,0.76,14000,0,1,1,210000
AMCAT-639156,Engineering,B,Hyderabad,7.5,5,MNC,0.312,31,52,0.76,15500,0,1,1,500000
AMCAT-837331,Engineering,B,Delhi NCR,7.84,4,SME,0.317,62,52,0.88,10500,1,1,1,325000
AMCAT-341274,Engineering,B,Mumbai,7.2,5,SME,0.323,61,44,0.78,13000,0,0,0,400000
AMCAT-1136053,Engineering,B,Delhi NCR,7.75,4,Startup,0.306,33,52,0.88,18000,1,1,1,295000
AMCAT-110778,Engineering,B,Hyderabad,6.73,4,SME,0.293,63,53,0.87,11500,0,0,0,400000
AMCAT-336128,Engineering,B,Chennai,7.9,4,SME,0.25,38,48,0.78,16000,0,0,1,400000
AMCAT-955427,Engineering,B,Delhi NCR,7.11,4,Startup,0.251,46,48,0.88,13000,1,1,1,180000
AMCAT-668869,Engineering,B,Bengaluru,8.1,6,SME,0.365,64,48,0.76,15500,0,1,1,325000
AMCAT-1242062,Engineering,B,Delhi NCR,7.0,3,Startup,0.258,75,57,0.88,16500,1,1,1,240000
AMCAT-901346,Engineering,B,Bengaluru,7.12,4,SME,0.341,0,49,0.88,16000,1,1,1,335000
AMCAT-290605,Engineering,B,Delhi NCR,5.0,3,Startup,0.254,9,48,0.84,16500,1,1,1,180000
AMCAT-334330,Engineering,B,Mumbai,7.26,5,SME,0.31,51,48,0.78,11000,1,1,1,420000
AMCAT-833277,Engineering,B,Delhi NCR,6.92,3,Startup,0.227,50,50,0.88,17000,1,1,1,200000
AMCAT-640015,Engineering,B,Delhi NCR,6.66,5,Startup,0.295,99,52,0.78,12000,0,1,1,190000
AMCAT-1019761,Engineering,B,Hyderabad,6.93,4,SME,0.291,53,48,0.76,14500,0,0,1,330000
AMCAT-432511,Engineering,B,Delhi NCR,7.13,4,SME,0.239,44,48,0.78,14500,0,0,0,400000
AMCAT-280250,Engineering,B,Mumbai,5.6,5,Startup,0.301,56,46,0.84,15000,0,0,1,180000
AMCAT-049508,Engineering,B,Mumbai,6.63,3,SME,0.192,30,53,0.68,15000,0,0,0,415000
AMCAT-458020,Engineering,B,Delhi NCR,6.9,4,SME,0.301,46,53,0.78,12000,0,0,0,335000
AMCAT-353733,Engineering,B,Delhi NCR,7.88,5,Startup,0.305,80,53,0.78,10500,1,1,1,145000
AMCAT-047457,Engineering,B,Chennai,8.2,4,MNC,0.254,62,48,0.87,16000,1,1,1,700000
AMCAT-660770,Engineering,B,Delhi NCR,7.07,4,Startup,0.268,31,52,0.78,14500,0,0,1,200000
AMCAT-1128347,Engineering,B,Bengaluru,6.15,4,SME,0.255,80,48,0.76,17000,0,0,1,335000
AMCAT-298473,Engineering,B,Delhi NCR,7.2,5,SME,0.355,89,50,0.84,14000,0,1,1,380000
AMCAT-509241,Engineering,B,Delhi NCR,7.04,5,SME,0.274,55,53,0.78,10500,1,1,1,400000
AMCAT-924541,Engineering,B,Delhi NCR,7.39,5,Startup,0.321,87,52,0.88,16500,0,1,1,210000
AMCAT-632512,Engineering,B,Delhi NCR,7.2,4,Startup,0.332,82,48,0.76,13000,0,1,1,240000
AMCAT-212917,Engineering,B,Chennai,6.91,3,Startup,0.261,46,48,0.84,15000,1,1,1,90000
AMCAT-196403,Engineering,B,Delhi NCR,6.5,5,MNC,0.284,21,53,0.84,12500,1,1,1,520000
AMCAT-1157599,Engineering,B,Delhi NCR,7.5,3,Startup,0.233,77,50,0.88,18000,1,1,1,200000
AMCAT-794238,Engineering,B,Delhi NCR,7.25,4,Startup,0.259,60,48,0.88,12000,0,1,1,200000
AMCAT-1262122,Engineering,B,Delhi NCR,7.24,4,Startup,0.295,28,48,0.76,13000,0,0,0,180000
AMCAT-339440,Engineering,B,Hyderabad,6.8,3,Startup,0.232,56,49,0.78,14500,1,1,1,45000
AMCAT-1272092,Engineering,B,Hyderabad,7.94,3,Startup,0.234,0,52,0.88,11500,1,1,1,35000
AMCAT-361576,Engineering,B,Bengaluru,8.69,4,SME,0.239,34,53,0.78,15000,0,0,1,385000
AMCAT-563437,Engineering,B,Delhi NCR,6.89,5,Startup,0.352,93,50,0.78,18000,0,1,1,180000
AMCAT-390136,Engineering,B,Bengaluru,6.3,3,Startup,0.247,60,46,0.78,13000,1,1,1,110000
AMCAT-525277,Engineering,B,Chennai,7.63,5,Startup,0.337,51,53,0.78,15000,1,1,1,100000
AMCAT-796891,Engineering,A,Delhi NCR,8.06,4,SME,0.32,54,52,0.88,11000,1,1,1,300000
AMCAT-1168885,Engineering,B,Delhi NCR,6.81,4,Startup,0.253,33,48,0.88,14000,0,0,1,180000
AMCAT-538258,Engineering,B,Mumbai,6.17,5,SME,0.291,68,53,0.76,13000,0,1,1,310000
AMCAT-355903,Engineering,B,Chennai,7.4,4,Startup,0.25,3,48,0.78,12000,0,0,0,250000
AMCAT-078978,Engineering,B,Delhi NCR,6.89,4,MNC,0.325,36,50,0.87,16500,0,0,1,555000
AMCAT-796958,Engineering,A,Delhi NCR,7.9,4,MNC,0.32,55,52,0.88,17000,1,1,1,550000
AMCAT-615010,Engineering,B,Delhi NCR,6.1,3,MNC,0.254,89,50,0.76,13500,1,1,1,2000000
AMCAT-1149846,Engineering,B,Hyderabad,6.7,4,SME,0.24,67,50,0.76,13000,0,0,1,315000
AMCAT-341946,Engineering,B,Delhi NCR,8.14,4,SME,0.327,30,48,0.78,9000,0,0,1,450000
AMCAT-457968,Engineering,B,Delhi NCR,7.33,5,SME,0.288,31,53,0.78,11000,1,1,1,360000
AMCAT-1211729,Engineering,B,Mumbai,5.7,3,Startup,0.159,74,57,0.91,16500,1,1,1,110000
AMCAT-803778,Engineering,B,Mumbai,6.99,3,MNC,0.227,75,50,0.76,8500,1,1,1,2000000
AMCAT-352897,Engineering,B,Chennai,6.0,3,Startup,0.192,64,48,0.78,12000,0,0,1,120000
AMCAT-1248140,Engineering,B,Delhi NCR,6.4,3,Startup,0.267,73,50,0.76,13000,0,0,0,95000
AMCAT-415438,Engineering,B,Chennai,8.35,5,SME,0.322,53,53,0.78,18500,0,0,1,405000
AMCAT-1068234,Engineering,B,Hyderabad,7.43,4,SME,0.327,59,48,0.88,16000,1,1,1,325000
AMCAT-229518,Engineering,B,Chennai,7.63,5,SME,0.299,43,57,0.84,12500,1,1,1,425000
AMCAT-078381,Engineering,B,Bengaluru,7.45,3,MNC,0.263,44,48,0.84,17500,1,1,1,530000
AMCAT-232474,Engineering,B,Delhi NCR,6.0,3,Startup,0.235,64,49,0.84,12000,1,1,1,120000
AMCAT-921009,Engineering,B,Mumbai,6.98,4,Startup,0.308,51,53,0.88,16500,1,1,1,200000
AMCAT-1066414,Engineering,B,Delhi NCR,6.77,4,Startup,0.329,76,52,0.76,10500,0,0,1,260000
AMCAT-1190029,Engineering,B,Mumbai,6.3,5,SME,0.289,87,52,0.88,16500,1,1,1,300000
AMCAT-211455,Engineering,B,Hyderabad,7.4,5,SME,0.293,64,53,0.84,13000,0,0,1,435000
AMCAT-124988,Engineering,B,Chennai,6.5,4,SME,0.288,23,48,0.87,11500,0,1,1,300000
AMCAT-357365,Engineering,B,Delhi NCR,7.27,5,Startup,0.363,49,53,0.78,13500,0,1,1,265000
AMCAT-435465,Engineering,B,Hyderabad,6.2,4,Startup,0.237,55,41,0.84,14500,0,0,0,200000
AMCAT-510394,Engineering,B,Delhi NCR,6.55,5,Startup,0.307,62,50,0.78,13000,1,1,1,145000
AMCAT-568824,Engineering,B,Delhi NCR,7.67,5,Startup,0.328,62,48,0.84,15500,0,0,0,175000
AMCAT-794191,Engineering,B,Delhi NCR,6.9,4,Startup,0.254,83,52,0.88,12500,0,1,1,240000
AMCAT-823529,Engineering,B,Delhi NCR,8.2,5,SME,0.274,73,52,0.88,15500,1,1,1,315000
AMCAT-670536,Engineering,B,Delhi NCR,6.61,5,SME,0.298,62,52,0.76,15000,0,1,1,360000
AMCAT-520055,Engineering,B,Hyderabad,7.78,4,SME,0.307,73,53,0.78,14000,0,1,1,350000
AMCAT-988953,Engineering,B,Delhi NCR,7.56,5,SME,0.296,73,69,0.88,13000,1,1,1,310000
AMCAT-1175212,Engineering,B,Delhi NCR,5.73,5,Startup,0.279,28,52,0.91,14500,1,1,1,120000
AMCAT-124198,Engineering,B,Mumbai,6.07,3,Startup,0.235,47,46,0.87,15500,1,1,1,100000
AMCAT-332810,Engineering,B,Hyderabad,8.0,4,Startup,0.26,50,53,0.78,19000,1,1,1,65000
AMCAT-1204936,Engineering,B,Mumbai,7.7,4,SME,0.329,74,46,0.88,16500,0,1,1,325000
AMCAT-228046,Engineering,B,Delhi NCR,6.4,4,Startup,0.261,68,52,0.84,16500,1,1,1,180000
AMCAT-346596,Engineering,B,Bengaluru,6.55,4,Startup,0.32,37,53,0.78,21500,0,1,1,220000
AMCAT-279001,Engineering,B,Delhi NCR,6.5,3,Startup,0.254,28,50,0.84,15500,0,0,0,175000
AMCAT-473661,Engineering,B,Hyderabad,6.49,3,SME,0.263,59,53,0.84,15000,0,0,1,355000
AMCAT-333406,Engineering,B,Delhi NCR,6.0,4,MNC,0.256,79,53,0.78,16000,0,1,1,600000
AMCAT-1171253,Engineering,B,Mumbai,6.7,6,Startup,0.352,33,50,0.76,11500,1,1,1,220000
AMCAT-413346,Engineering,B,Delhi NCR,7.28,5,Startup,0.292,52,57,0.78,13000,1,1,1,140000
AMCAT-1044637,Engineering,A,Delhi NCR,7.0,5,Startup,0.3,98,52,0.88,16500,1,1,1,275000
AMCAT-781929,Engineering,B,Chennai,7.5,4,SME,0.279,59,50,0.76,15500,0,0,1,300000
AMCAT-059759,Engineering,A,Delhi NCR,7.27,4,MNC,0.32,24,53,0.87,17500,0,0,1,500000
AMCAT-340547,Engineering,B,Delhi NCR,6.91,4,SME,0.338,49,50,0.78,14500,0,1,1,415000
AMCAT-811388,Engineering,A,Delhi NCR,7.6,5,SME,0.339,42,48,0.88,20500,1,1,1,325000
AMCAT-962293,Engineering,B,Bengaluru,6.59,5,Startup,0.309,52,57,0.88,16000,0,1,1,100000
AMCAT-353197,Engineering,B,Bengaluru,8.44,4,SME,0.292,72,48,0.78,13500,0,1,1,375000
AMCAT-064871,Engineering,B,Bengaluru,5.7,4,SME,0.269,88,50,0.87,12500,1,1,1,455000
AMCAT-220946,Engineering,A,Delhi NCR,8.61,3,MNC,0.265,83,57,0.84,21000,1,1,1,810000
AMCAT-1243766,Engineering,B,Hyderabad,7.05,4,SME,0.284,56,52,0.88,16000,0,0,1,320000
AMCAT-1038848,Engineering,B,Chennai,8.2,4,SME,0.28,46,52,0.76,10000,0,0,1,300000
AMCAT-569966,Engineering,B,Hyderabad,6.87,4,Startup,0.296,64,48,0.76,13000,0,1,1,100000
AMCAT-334017,Engineering,B,Mumbai,7.7,5,SME,0.327,63,57,0.78,14500,1,1,1,460000
AMCAT-033117,Engineering,A,Delhi NCR,7.29,4,SME,0.288,49,53,0.87,20000,0,0,1,475000
AMCAT-806785,Engineering,B,Delhi NCR,7.98,4,Startup,0.327,61,48,0.88,16500,1,1,1,180000
AMCAT-1088846,Engineering,B,Hyderabad,7.63,6,SME,0.347,53,57,0.76,14500,0,0,0,430000
AMCAT-325339,Engineering,B,Mumbai,6.0,5,SME,0.282,53,53,0.78,15500,0,0,0,300000
AMCAT-252464,Engineering,B,Chennai,7.42,2,Startup,0.168,37,50,0.84,14000,0,0,1,200000
AMCAT-220655,Engineering,A,Delhi NCR,6.24,6,SME,0.35,41,60,0.84,16500,1,1,1,400000
AMCAT-536516,Engineering,B,Delhi NCR,6.5,5,Startup,0.413,34,50,0.78,13500,1,1,1,210000
AMCAT-212076,Engineering,B,Delhi NCR,6.7,3,Startup,0.235,49,48,0.84,14000,0,0,0,160000
AMCAT-681000,Engineering,B,Chennai,6.8,3,Startup,0.229,0,50,0.76,14000,0,0,0,90000
AMCAT-961495,Engineering,B,Delhi NCR,6.31,3,Startup,0.269,72,52,0.88,9500,0,1,1,105000
AMCAT-330310,Engineering,B,Hyderabad,7.4,4,Startup,0.286,70,53,0.78,13000,1,1,1,280000
AMCAT-280588,Engineering,B,Delhi NCR,6.74,4,Startup,0.224,29,48,0.84,14000,1,1,1,180000
AMCAT-731810,Engineering,B,Hyderabad,6.85,5,SME,0.355,85,50,0.76,13500,0,1,1,310000
AMCAT-334318,Engineering,B,Mumbai,6.94,5,SME,0.314,59,53,0.78,13500,1,1,1,405000
AMCAT-244546,Engineering,B,Chennai,7.01,5,SME,0.307,27,48,0.84,15000,0,0,1,410000
AMCAT-1083018,Engineering,B,Chennai,8.6,6,MNC,0.359,68,48,0.88,11500,0,1,1,615000
AMCAT-661505,Engineering,B,Delhi NCR,7.0,4,Startup,0.284,33,50,0.76,10000,1,1,1,100000
AMCAT-1083692,Engineering,B,Delhi NCR,6.5,3,Startup,0.258,5,57,0.91,13000,1,1,1,250000
AMCAT-239943,Engineering,B,Bengaluru,6.78,5,SME,0.314,70,48,0.84,16000,0,0,1,475000
AMCAT-1285081,Engineering,B,Mumbai,7.91,5,SME,0.314,45,52,0.88,18000,0,1,1,330000
AMCAT-053292,Engineering,B,Mumbai,5.7,3,Startup,0.217,29,53,0.68,16000,1,1,1,95000
AMCAT-338449,Engineering,B,Mumbai,6.97,4,Startup,0.282,33,53,0.76,10500,1,1,1,180000
AMCAT-598171,Engineering,A,Mumbai,8.18,4,MNC,0.344,69,50,0.76,17500,1,1,1,550000
AMCAT-308225,Engineering,B,Delhi NCR,6.7,5,SME,0.286,34,50,0.78,14500,0,0,1,460000
AMCAT-1240733,Engineering,B,Delhi NCR,7.71,4,SME,0.26,81,52,0.91,14500,1,1,1,350000
AMCAT-781682,Engineering,B,Chennai,8.34,4,Startup,0.271,42,48,0.76,15500,0,1,1,240000
AMCAT-530592,Engineering,B,Delhi NCR,8.0,5,Startup,0.283,0,52,0.76,11500,1,1,1,120000
AMCAT-895882,Engineering,B,Bengaluru,6.86,5,Startup,0.326,57,52,0.88,14000,1,1,1,115000
AMCAT-1081475,Engineering,B,Chennai,8.25,4,SME,0.284,65,49,0.88,15000,0,1,1,310000
AMCAT-519904,Engineering,B,Bengaluru,7.92,4,MNC,0.329,6,53,0.78,16000,0,1,1,630000
AMCAT-872267,Engineering,B,Chennai,7.8,4,SME,0.292,12,49,0.88,12000,1,1,1,300000
AMCAT-120918,Engineering,B,Mumbai,5.5,4,Startup,0.228,54,54,0.87,13000,1,1,1,110000
AMCAT-1035858,Engineering,B,Mumbai,5.88,4,SME,0.322,90,52,0.76,7000,0,0,1,490000
AMCAT-082092,Engineering,B,Bengaluru,7.2,4,MNC,0.224,14,48,0.87,12500,0,0,1,560000
AMCAT-103947,Engineering,B,Chennai,7.74,3,SME,0.218,32,57,0.87,12500,1,1,1,325000
AMCAT-1136448,Engineering,B,Delhi NCR,6.82,4,Startup,0.239,72,48,0.88,11500,0,1,1,265000
AMCAT-335325,Engineering,B,Delhi NCR,6.88,4,Startup,0.254,44,52,0.78,14500,0,0,1,150000
AMCAT-634903,Engineering,B,Bengaluru,7.8,4,SME,0.327,52,52,0.76,14000,1,1,1,300000
AMCAT-893654,Engineering,B,Bengaluru,6.61,5,SME,0.271,47,48,0.88,8500,0,1,1,310000
AMCAT-742534,Engineering,B,Hyderabad,8.02,4,SME,0.339,65,49,0.76,14500,0,0,1,300000
AMCAT-878623,Engineering,B,Chennai,7.9,4,Startup,0.245,45,50,0.88,11500,1,1,1,110000
